Fecha,Departamento,Categoria,Producto,Unidad,Unidades,Precio_Unitario,Total_Venta
2020-09-01,Cuzco,Accesorios,chupones,unidad,108,133.84,14454.720000000001
2020-09-01,Cuzco,Accesorios,comederos,unidad,99,132.5,13117.5
2020-09-01,Cuzco,Accesorios,slats,unidad,98,91.24,8941.519999999999
2020-09-01,Puno,Nutricion,phyta value,kg,96,95.98,9214.08
2020-09-01,Puno,Nutricion,ingaprot,kg,97,136.41,13231.77
2020-09-01,Puno,Nutricion,inmunoprot,kg,96,139.89,13429.439999999999
2020-09-01,Puno,Nutricion,fitamix,kg,88,119.38,10505.439999999999
2020-09-01,Puno,Sanidad,norax s plus,kg,108,101.22,10931.76
2020-09-01,Puno,Sanidad,tiamuvic,kg,108,119.04,12856.320000000002
2020-09-01,Puno,Sanidad,florfevic,kg,98,67.14,6579.72
2020-09-01,Puno,Sanidad,clortevic,kg,87,56.6,4924.2
2020-09-01,Puno,Bioseguridad,dt foam,lt,82,32.08,2630.56
2020-09-01,Puno,Bioseguridad,prophyl,lt,80,94.35,7548.0
2020-09-01,Puno,Bioseguridad,vulkan s,lt,113,54.44,6151.719999999999
2020-09-01,Puno,Accesorios,chupones,unidad,82,29.08,2384.56
2020-09-01,Puno,Accesorios,comederos,unidad,102,51.65,5268.3
2020-09-01,Puno,Accesorios,slats,unidad,111,133.23,14788.529999999999
2020-09-01,Madre de Dios,Nutricion,phyta value,kg,104,56.57,5883.28
2020-09-01,Madre de Dios,Nutricion,ingaprot,kg,103,71.08,7321.24
2020-09-01,Madre de Dios,Nutricion,inmunoprot,kg,100,81.35,8134.999999999999
2020-09-01,Madre de Dios,Nutricion,fitamix,kg,112,25.82,2891.84
2020-09-01,Madre de Dios,Sanidad,norax s plus,kg,101,121.21,12242.21
2020-09-01,Madre de Dios,Sanidad,tiamuvic,kg,95,123.83,11763.85
2020-09-01,Madre de Dios,Sanidad,florfevic,kg,76,71.73,5451.4800000000005
2020-09-01,Madre de Dios,Sanidad,clortevic,kg,91,149.76,13628.16
2020-09-01,Madre de Dios,Bioseguridad,dt foam,lt,120,58.62,7034.4
2020-09-01,Madre de Dios,Bioseguridad,prophyl,lt,92,108.34,9967.28
2020-09-01,Madre de Dios,Bioseguridad,vulkan s,lt,92,85.87,7900.040000000001
2020-09-01,Madre de Dios,Accesorios,chupones,unidad,101,69.47,7016.47
2020-09-01,Madre de Dios,Accesorios,comederos,unidad,116,117.03,13575.48
2020-09-01,Madre de Dios,Accesorios,slats,unidad,79,82.0,6478.0
2020-10-01,Arequipa,Nutricion,phyta value,kg,98,142.81,13995.380000000001
2020-10-01,Arequipa,Nutricion,ingaprot,kg,86,45.01,3870.8599999999997
2020-10-01,Arequipa,Nutricion,inmunoprot,kg,99,122.09,12086.91
2020-10-01,Arequipa,Nutricion,fitamix,kg,106,135.36,14348.160000000002
2020-10-01,Arequipa,Sanidad,norax s plus,kg,102,95.99,9790.98
2020-10-01,Arequipa,Sanidad,tiamuvic,kg,98,28.73,2815.54
2020-10-01,Arequipa,Sanidad,florfevic,kg,92,90.47,8323.24
2020-10-01,Arequipa,Sanidad,clortevic,kg,103,70.46,7257.379999999999
2020-10-01,Arequipa,Bioseguridad,dt foam,lt,98,81.91,8027.179999999999
2020-10-01,Arequipa,Bioseguridad,prophyl,lt,104,104.93,10912.720000000001
2020-10-01,Arequipa,Bioseguridad,vulkan s,lt,102,93.3,9516.6
2020-10-01,Arequipa,Accesorios,chupones,unidad,88,138.24,12165.12
2020-10-01,Arequipa,Accesorios,comederos,unidad,98,38.31,3754.38
2020-10-01,Arequipa,Accesorios,slats,unidad,105,138.24,14515.2
2020-10-01,Moquegua,Nutricion,phyta value,kg,105,92.72,9735.6
2020-10-01,Moquegua,Nutricion,ingaprot,kg,101,27.31,2758.31
2020-10-01,Moquegua,Nutricion,inmunoprot,kg,104,121.21,12605.84
2020-10-01,Moquegua,Nutricion,fitamix,kg,108,146.8,15854.400000000001
2020-10-01,Moquegua,Sanidad,norax s plus,kg,120,109.61,13153.2
2020-10-01,Moquegua,Sanidad,tiamuvic,kg,85,75.65,6430.250000000001
2020-10-01,Moquegua,Sanidad,florfevic,kg,95,37.04,3518.7999999999997
2020-10-01,Moquegua,Sanidad,clortevic,kg,96,87.22,8373.119999999999
2020-10-01,Moquegua,Bioseguridad,dt foam,lt,88,30.87,2716.56
2020-10-01,Moquegua,Bioseguridad,prophyl,lt,111,24.96,2770.56
2020-10-01,Moquegua,Bioseguridad,vulkan s,lt,107,112.88,12078.16
2020-10-01,Moquegua,Accesorios,chupones,unidad,102,141.18,14400.36
2020-10-01,Moquegua,Accesorios,comederos,unidad,99,85.13,8427.869999999999
2020-10-01,Moquegua,Accesorios,slats,unidad,103,46.05,4743.15
2020-10-01,Tacna,Nutricion,phyta value,kg,101,70.71,7141.709999999999
2020-10-01,Tacna,Nutricion,ingaprot,kg,105,25.97,2726.85
2020-10-01,Tacna,Nutricion,inmunoprot,kg,95,32.6,3097.0
2020-10-01,Tacna,Nutricion,fitamix,kg,92,149.51,13754.919999999998
2020-10-01,Tacna,Sanidad,norax s plus,kg,107,22.63,2421.41
2020-10-01,Tacna,Sanidad,tiamuvic,kg,107,122.28,13083.960000000001
2020-10-01,Tacna,Sanidad,florfevic,kg,118,44.32,5229.76
2020-10-01,Tacna,Sanidad,clortevic,kg,102,63.87,6514.74
2020-10-01,Tacna,Bioseguridad,dt foam,lt,96,140.61,13498.560000000001
2020-10-01,Tacna,Bioseguridad,prophyl,lt,104,42.31,4400.24
2020-10-01,Tacna,Bioseguridad,vulkan s,lt,91,42.95,3908.4500000000003
2020-10-01,Tacna,Accesorios,chupones,unidad,104,122.9,12781.6
2020-10-01,Tacna,Accesorios,comederos,unidad,110,43.51,4786.099999999999
2020-10-01,Tacna,Accesorios,slats,unidad,104,22.25,2314.0
2020-10-01,Cuzco,Nutricion,phyta value,kg,95,125.7,11941.5
2020-10-01,Cuzco,Nutricion,ingaprot,kg,112,62.33,6980.96
2020-10-01,Cuzco,Nutricion,inmunoprot,kg,92,85.34,7851.280000000001
2020-10-01,Cuzco,Nutricion,fitamix,kg,105,102.03,10713.15
2020-10-01,Cuzco,Sanidad,norax s plus,kg,97,102.48,9940.56
2020-10-01,Cuzco,Sanidad,tiamuvic,kg,103,39.42,4060.26
2020-10-01,Cuzco,Sanidad,florfevic,kg,96,101.73,9766.08
2020-10-01,Cuzco,Sanidad,clortevic,kg,117,51.68,6046.56
2020-10-01,Cuzco,Bioseguridad,dt foam,lt,90,75.86,6827.4
2020-10-01,Cuzco,Bioseguridad,prophyl,lt,107,97.28,10408.960000000001
2020-10-01,Cuzco,Bioseguridad,vulkan s,lt,116,45.69,5300.04
2020-10-01,Cuzco,Accesorios,chupones,unidad,120,102.8,12336.0
2020-10-01,Cuzco,Accesorios,comederos,unidad,95,90.59,8606.050000000001
2020-10-01,Cuzco,Accesorios,slats,unidad,97,115.13,11167.609999999999
2020-10-01,Puno,Nutricion,phyta value,kg,108,64.85,7003.799999999999
2020-10-01,Puno,Nutricion,ingaprot,kg,101,22.08,2230.08
2020-10-01,Puno,Nutricion,inmunoprot,kg,102,30.41,3101.82
2020-10-01,Puno,Nutricion,fitamix,kg,108,144.67,15624.359999999999
2020-10-01,Puno,Sanidad,norax s plus,kg,79,65.41,5167.389999999999
2020-10-01,Puno,Sanidad,tiamuvic,kg,112,53.86,6032.32
2020-10-01,Puno,Sanidad,florfevic,kg,112,22.19,2485.28
2020-10-01,Puno,Sanidad,clortevic,kg,97,53.07,5147.79
2020-10-01,Puno,Bioseguridad,dt foam,lt,98,96.45,9452.1
2020-10-01,Puno,Bioseguridad,prophyl,lt,108,74.63,8060.039999999999
2020-10-01,Puno,Bioseguridad,vulkan s,lt,84,40.11,3369.24
2020-10-01,Puno,Accesorios,chupones,unidad,99,143.36,14192.640000000001
2020-10-01,Puno,Accesorios,comederos,unidad,82,88.44,7252.08
2020-10-01,Puno,Accesorios,slats,unidad,100,46.72,4672.0
2020-10-01,Madre de Dios,Nutricion,phyta value,kg,95,52.68,5004.6
2020-10-01,Madre de Dios,Nutricion,ingaprot,kg,94,42.44,3989.3599999999997
2020-10-01,Madre de Dios,Nutricion,inmunoprot,kg,97,79.7,7730.900000000001
2020-10-01,Madre de Dios,Nutricion,fitamix,kg,134,143.63,19246.42
2020-10-01,Madre de Dios,Sanidad,norax s plus,kg,102,75.95,7746.900000000001
2020-10-01,Madre de Dios,Sanidad,tiamuvic,kg,99,136.47,13510.53
2020-10-01,Madre de Dios,Sanidad,florfevic,kg,92,84.51,7774.92
2020-10-01,Madre de Dios,Sanidad,clortevic,kg,115,104.76,12047.400000000001
2020-10-01,Madre de Dios,Bioseguridad,dt foam,lt,106,93.31,9890.86
2020-10-01,Madre de Dios,Bioseguridad,prophyl,lt,97,99.47,9648.59
2020-10-01,Madre de Dios,Bioseguridad,vulkan s,lt,107,107.09,11458.630000000001
2020-10-01,Madre de Dios,Accesorios,chupones,unidad,92,112.91,10387.72
2020-10-01,Madre de Dios,Accesorios,comederos,unidad,101,55.03,5558.03
2020-10-01,Madre de Dios,Accesorios,slats,unidad,103,97.6,10052.8
2020-11-01,Arequipa,Nutricion,phyta value,kg,94,124.77,11728.38
2020-11-01,Arequipa,Nutricion,ingaprot,kg,93,105.95,9853.35
2020-11-01,Arequipa,Nutricion,inmunoprot,kg,106,108.75,11527.5
2020-11-01,Arequipa,Nutricion,fitamix,kg,97,53.13,5153.610000000001
2020-11-01,Arequipa,Sanidad,norax s plus,kg,88,32.11,2825.68
2020-11-01,Arequipa,Sanidad,tiamuvic,kg,120,131.48,15777.599999999999
2020-11-01,Arequipa,Sanidad,florfevic,kg,116,130.07,15088.119999999999
2020-11-01,Arequipa,Sanidad,clortevic,kg,88,122.04,10739.52
2020-11-01,Arequipa,Bioseguridad,dt foam,lt,105,51.95,5454.75
2020-11-01,Arequipa,Bioseguridad,prophyl,lt,105,128.92,13536.599999999999
2020-11-01,Arequipa,Bioseguridad,vulkan s,lt,89,49.18,4377.0199999999995
2020-11-01,Arequipa,Accesorios,chupones,unidad,81,42.01,3402.81
2020-11-01,Arequipa,Accesorios,comederos,unidad,107,64.52,6903.639999999999
2020-11-01,Arequipa,Accesorios,slats,unidad,102,69.14,7052.28
2020-11-01,Moquegua,Nutricion,phyta value,kg,110,30.69,3375.9
2020-11-01,Moquegua,Nutricion,ingaprot,kg,95,90.55,8602.25
2020-11-01,Moquegua,Nutricion,inmunoprot,kg,96,25.11,2410.56
2020-11-01,Moquegua,Nutricion,fitamix,kg,98,104.19,10210.619999999999
2020-11-01,Moquegua,Sanidad,norax s plus,kg,70,71.37,4995.900000000001
2020-11-01,Moquegua,Sanidad,tiamuvic,kg,94,76.25,7167.5
2020-11-01,Moquegua,Sanidad,florfevic,kg,95,58.5,5557.5
2020-11-01,Moquegua,Sanidad,clortevic,kg,114,112.81,12860.34
2020-11-01,Moquegua,Bioseguridad,dt foam,lt,103,51.07,5260.21
2020-11-01,Moquegua,Bioseguridad,prophyl,lt,96,65.6,6297.599999999999
2020-11-01,Moquegua,Bioseguridad,vulkan s,lt,91,134.37,12227.67
2020-11-01,Moquegua,Accesorios,chupones,unidad,98,83.75,8207.5
2020-11-01,Moquegua,Accesorios,comederos,unidad,113,82.5,9322.5
2020-11-01,Moquegua,Accesorios,slats,unidad,118,34.5,4071.0
2020-11-01,Tacna,Nutricion,phyta value,kg,89,128.66,11450.74
2020-11-01,Tacna,Nutricion,ingaprot,kg,101,102.15,10317.150000000001
2020-11-01,Tacna,Nutricion,inmunoprot,kg,98,34.1,3341.8
2020-11-01,Tacna,Nutricion,fitamix,kg,104,40.92,4255.68
2020-11-01,Tacna,Sanidad,norax s plus,kg,97,102.38,9930.859999999999
2020-11-01,Tacna,Sanidad,tiamuvic,kg,96,125.79,12075.84
2020-11-01,Tacna,Sanidad,florfevic,kg,108,104.69,11306.52
2020-11-01,Tacna,Sanidad,clortevic,kg,79,31.88,2518.52
2020-11-01,Tacna,Bioseguridad,dt foam,lt,88,40.22,3539.3599999999997
2020-11-01,Tacna,Bioseguridad,prophyl,lt,95,89.39,8492.05
2020-11-01,Tacna,Bioseguridad,vulkan s,lt,110,20.03,2203.3
2020-11-01,Tacna,Accesorios,chupones,unidad,108,86.26,9316.08
2020-11-01,Tacna,Accesorios,comederos,unidad,115,88.11,10132.65
2020-11-01,Tacna,Accesorios,slats,unidad,94,43.76,4113.44
2020-11-01,Cuzco,Nutricion,phyta value,kg,115,33.73,3878.95
2020-11-01,Cuzco,Nutricion,ingaprot,kg,112,85.64,9591.68
2020-11-01,Cuzco,Nutricion,inmunoprot,kg,106,106.66,11305.96
2020-11-01,Cuzco,Nutricion,fitamix,kg,110,130.33,14336.300000000001
2020-11-01,Cuzco,Sanidad,norax s plus,kg,89,25.63,2281.0699999999997
2020-11-01,Cuzco,Sanidad,tiamuvic,kg,96,124.69,11970.24
2020-11-01,Cuzco,Sanidad,florfevic,kg,104,104.77,10896.08
2020-11-01,Cuzco,Sanidad,clortevic,kg,78,101.5,7917.0
2020-11-01,Cuzco,Bioseguridad,dt foam,lt,104,72.39,7528.56
2020-11-01,Cuzco,Bioseguridad,prophyl,lt,107,145.24,15540.68
2020-11-01,Cuzco,Bioseguridad,vulkan s,lt,91,98.23,8938.93
2020-11-01,Cuzco,Accesorios,chupones,unidad,101,88.37,8925.37
2020-11-01,Cuzco,Accesorios,comederos,unidad,92,94.43,8687.560000000001
2020-11-01,Cuzco,Accesorios,slats,unidad,95,62.11,5900.45
2020-11-01,Puno,Nutricion,phyta value,kg,102,75.01,7651.02
2020-11-01,Puno,Nutricion,ingaprot,kg,115,94.61,10880.15
2020-11-01,Puno,Nutricion,inmunoprot,kg,100,93.67,9367.0
2020-11-01,Puno,Nutricion,fitamix,kg,93,98.8,9188.4
2020-11-01,Puno,Sanidad,norax s plus,kg,100,71.43,7143.000000000001
2020-11-01,Puno,Sanidad,tiamuvic,kg,100,29.89,2989.0
2020-11-01,Puno,Sanidad,florfevic,kg,95,104.3,9908.5
2020-11-01,Puno,Sanidad,clortevic,kg,94,84.13,7908.219999999999
2020-11-01,Puno,Bioseguridad,dt foam,lt,122,38.28,4670.16
2020-11-01,Puno,Bioseguridad,prophyl,lt,95,22.7,2156.5
2020-11-01,Puno,Bioseguridad,vulkan s,lt,97,133.28,12928.16
2020-11-01,Puno,Accesorios,chupones,unidad,100,20.77,2077.0
2020-11-01,Puno,Accesorios,comederos,unidad,91,118.09,10746.19
2020-11-01,Puno,Accesorios,slats,unidad,88,103.63,9119.439999999999
2020-11-01,Madre de Dios,Nutricion,phyta value,kg,91,101.59,9244.69
2020-11-01,Madre de Dios,Nutricion,ingaprot,kg,115,65.31,7510.650000000001
2020-11-01,Madre de Dios,Nutricion,inmunoprot,kg,102,149.89,15288.779999999999
2020-11-01,Madre de Dios,Nutricion,fitamix,kg,108,75.02,8102.16
2020-11-01,Madre de Dios,Sanidad,norax s plus,kg,103,23.75,2446.25
2020-11-01,Madre de Dios,Sanidad,tiamuvic,kg,97,101.42,9837.74
2020-11-01,Madre de Dios,Sanidad,florfevic,kg,83,54.95,4560.85
2020-11-01,Madre de Dios,Sanidad,clortevic,kg,92,95.04,8743.68
2020-11-01,Madre de Dios,Bioseguridad,dt foam,lt,101,113.28,11441.28
2020-11-01,Madre de Dios,Bioseguridad,prophyl,lt,94,42.79,4022.2599999999998
2020-11-01,Madre de Dios,Bioseguridad,vulkan s,lt,109,108.82,11861.38
2020-11-01,Madre de Dios,Accesorios,chupones,unidad,99,30.37,3006.63
2020-11-01,Madre de Dios,Accesorios,comederos,unidad,112,39.34,4406.08
2020-11-01,Madre de Dios,Accesorios,slats,unidad,102,29.91,3050.82
2020-12-01,Arequipa,Nutricion,phyta value,kg,103,116.38,11987.14
2020-12-01,Arequipa,Nutricion,ingaprot,kg,95,139.1,13214.5
2020-12-01,Arequipa,Nutricion,inmunoprot,kg,93,58.7,5459.1
2020-12-01,Arequipa,Nutricion,fitamix,kg,98,68.65,6727.700000000001
2020-12-01,Arequipa,Sanidad,norax s plus,kg,103,115.62,11908.86
2020-12-01,Arequipa,Sanidad,tiamuvic,kg,110,26.21,2883.1
2020-12-01,Arequipa,Sanidad,florfevic,kg,109,95.16,10372.44
2020-12-01,Arequipa,Sanidad,clortevic,kg,78,102.99,8033.219999999999
2020-12-01,Arequipa,Bioseguridad,dt foam,lt,100,128.3,12830.000000000002
2020-12-01,Arequipa,Bioseguridad,prophyl,lt,101,137.66,13903.66
2020-12-01,Arequipa,Bioseguridad,vulkan s,lt,91,129.52,11786.320000000002
2020-12-01,Arequipa,Accesorios,chupones,unidad,86,43.79,3765.94
2020-12-01,Arequipa,Accesorios,comederos,unidad,110,45.12,4963.2
2020-12-01,Arequipa,Accesorios,slats,unidad,99,102.4,10137.6
2020-12-01,Moquegua,Nutricion,phyta value,kg,98,87.5,8575.0
2020-12-01,Moquegua,Nutricion,ingaprot,kg,100,139.88,13988.0
2020-12-01,Moquegua,Nutricion,inmunoprot,kg,89,124.46,11076.939999999999
2020-12-01,Moquegua,Nutricion,fitamix,kg,91,51.29,4667.39
2020-12-01,Moquegua,Sanidad,norax s plus,kg,108,131.28,14178.24
2020-12-01,Moquegua,Sanidad,tiamuvic,kg,115,114.3,13144.5
2020-12-01,Moquegua,Sanidad,florfevic,kg,101,104.26,10530.26
2020-12-01,Moquegua,Sanidad,clortevic,kg,116,60.87,7060.92
2020-12-01,Moquegua,Bioseguridad,dt foam,lt,97,29.56,2867.3199999999997
2020-12-01,Moquegua,Bioseguridad,prophyl,lt,100,96.5,9650.0
2020-12-01,Moquegua,Bioseguridad,vulkan s,lt,96,134.17,12880.32
2020-12-01,Moquegua,Accesorios,chupones,unidad,124,25.54,3166.96
2020-12-01,Moquegua,Accesorios,comederos,unidad,95,38.64,3670.8
2020-12-01,Moquegua,Accesorios,slats,unidad,89,137.28,12217.92
2020-12-01,Tacna,Nutricion,phyta value,kg,101,127.65,12892.650000000001
2020-12-01,Tacna,Nutricion,ingaprot,kg,122,29.19,3561.1800000000003
2020-12-01,Tacna,Nutricion,inmunoprot,kg,105,137.76,14464.8
2020-12-01,Tacna,Nutricion,fitamix,kg,96,21.58,2071.68
2020-12-01,Tacna,Sanidad,norax s plus,kg,95,87.84,8344.800000000001
2020-12-01,Tacna,Sanidad,tiamuvic,kg,110,88.57,9742.699999999999
2020-12-01,Tacna,Sanidad,florfevic,kg,90,86.43,7778.700000000001
2020-12-01,Tacna,Sanidad,clortevic,kg,83,24.07,1997.81
2020-12-01,Tacna,Bioseguridad,dt foam,lt,85,96.88,8234.8
2020-12-01,Tacna,Bioseguridad,prophyl,lt,111,37.05,4112.549999999999
2020-12-01,Tacna,Bioseguridad,vulkan s,lt,103,24.84,2558.52
2020-12-01,Tacna,Accesorios,chupones,unidad,112,116.85,13087.199999999999
2020-12-01,Tacna,Accesorios,comederos,unidad,104,124.83,12982.32
2020-12-01,Tacna,Accesorios,slats,unidad,105,68.87,7231.35
2020-12-01,Cuzco,Nutricion,phyta value,kg,115,110.85,12747.75
2020-12-01,Cuzco,Nutricion,ingaprot,kg,93,60.57,5633.01
2020-12-01,Cuzco,Nutricion,inmunoprot,kg,93,69.24,6439.32
2020-12-01,Cuzco,Nutricion,fitamix,kg,104,58.62,6096.48
2020-12-01,Cuzco,Sanidad,norax s plus,kg,91,107.14,9749.74
2020-12-01,Cuzco,Sanidad,tiamuvic,kg,115,130.9,15053.5
2020-12-01,Cuzco,Sanidad,florfevic,kg,101,31.88,3219.88
2020-12-01,Cuzco,Sanidad,clortevic,kg,98,53.05,5198.9
2020-12-01,Cuzco,Bioseguridad,dt foam,lt,100,116.69,11669.0
2020-12-01,Cuzco,Bioseguridad,prophyl,lt,103,75.55,7781.65
2020-12-01,Cuzco,Bioseguridad,vulkan s,lt,92,99.48,9152.16
2020-12-01,Cuzco,Accesorios,chupones,unidad,101,127.91,12918.91
2020-12-01,Cuzco,Accesorios,comederos,unidad,106,28.94,3067.6400000000003
2020-12-01,Cuzco,Accesorios,slats,unidad,96,132.14,12685.439999999999
2020-12-01,Puno,Nutricion,phyta value,kg,93,78.38,7289.339999999999
2020-12-01,Puno,Nutricion,ingaprot,kg,96,145.64,13981.439999999999
2020-12-01,Puno,Nutricion,inmunoprot,kg,96,136.69,13122.24
2020-12-01,Puno,Nutricion,fitamix,kg,90,83.47,7512.3
2020-12-01,Puno,Sanidad,norax s plus,kg,99,144.5,14305.5
2020-12-01,Puno,Sanidad,tiamuvic,kg,111,41.17,4569.87
2020-12-01,Puno,Sanidad,florfevic,kg,107,75.26,8052.820000000001
2020-12-01,Puno,Sanidad,clortevic,kg,118,54.75,6460.5
2020-12-01,Puno,Bioseguridad,dt foam,lt,104,41.3,4295.2
2020-12-01,Puno,Bioseguridad,prophyl,lt,74,78.93,5840.820000000001
2020-12-01,Puno,Bioseguridad,vulkan s,lt,92,133.82,12311.439999999999
2020-12-01,Puno,Accesorios,chupones,unidad,100,24.64,2464.0
2020-12-01,Puno,Accesorios,comederos,unidad,96,44.23,4246.08
2020-12-01,Puno,Accesorios,slats,unidad,86,142.13,12223.18
2020-12-01,Madre de Dios,Nutricion,phyta value,kg,83,144.58,12000.140000000001
2020-12-01,Madre de Dios,Nutricion,ingaprot,kg,83,146.39,12150.369999999999
2020-12-01,Madre de Dios,Nutricion,inmunoprot,kg,89,135.65,12072.85
2020-12-01,Madre de Dios,Nutricion,fitamix,kg,116,119.6,13873.599999999999
2020-12-01,Madre de Dios,Sanidad,norax s plus,kg,107,127.55,13647.85
2020-12-01,Madre de Dios,Sanidad,tiamuvic,kg,105,50.8,5334.0
2020-12-01,Madre de Dios,Sanidad,florfevic,kg,107,58.32,6240.24
2020-12-01,Madre de Dios,Sanidad,clortevic,kg,110,141.85,15603.5
2020-12-01,Madre de Dios,Bioseguridad,dt foam,lt,89,51.75,4605.75
2020-12-01,Madre de Dios,Bioseguridad,prophyl,lt,115,105.3,12109.5
2020-12-01,Madre de Dios,Bioseguridad,vulkan s,lt,109,144.04,15700.359999999999
2020-12-01,Madre de Dios,Accesorios,chupones,unidad,112,20.98,2349.76
2020-12-01,Madre de Dios,Accesorios,comederos,unidad,94,135.7,12755.8
2020-12-01,Madre de Dios,Accesorios,slats,unidad,129,81.27,10483.83
2021-01-01,Arequipa,Nutricion,phyta value,kg,101,69.07,6976.07
2021-01-01,Arequipa,Nutricion,ingaprot,kg,94,105.95,9959.300000000001
2021-01-01,Arequipa,Nutricion,inmunoprot,kg,106,125.68,13322.08
2021-01-01,Arequipa,Nutricion,fitamix,kg,105,78.41,8233.05
2021-01-01,Arequipa,Sanidad,norax s plus,kg,98,141.27,13844.460000000001
2021-01-01,Arequipa,Sanidad,tiamuvic,kg,109,35.06,3821.5400000000004
2021-01-01,Arequipa,Sanidad,florfevic,kg,95,111.98,10638.1
2021-01-01,Arequipa,Sanidad,clortevic,kg,107,58.7,6280.900000000001
2021-01-01,Arequipa,Bioseguridad,dt foam,lt,99,122.61,12138.39
2021-01-01,Arequipa,Bioseguridad,prophyl,lt,94,124.34,11687.960000000001
2021-01-01,Arequipa,Bioseguridad,vulkan s,lt,105,87.12,9147.6
2021-01-01,Arequipa,Accesorios,chupones,unidad,98,130.26,12765.48
2021-01-01,Arequipa,Accesorios,comederos,unidad,99,33.68,3334.32
2021-01-01,Arequipa,Accesorios,slats,unidad,102,88.01,8977.02
2021-01-01,Moquegua,Nutricion,phyta value,kg,91,31.02,2822.82
2021-01-01,Moquegua,Nutricion,ingaprot,kg,102,138.84,14161.68
2021-01-01,Moquegua,Nutricion,inmunoprot,kg,101,94.46,9540.46
2021-01-01,Moquegua,Nutricion,fitamix,kg,84,24.04,2019.36
2021-01-01,Moquegua,Sanidad,norax s plus,kg,100,81.02,8102.0
2021-01-01,Moquegua,Sanidad,tiamuvic,kg,119,30.06,3577.14
2021-01-01,Moquegua,Sanidad,florfevic,kg,91,136.31,12404.210000000001
2021-01-01,Moquegua,Sanidad,clortevic,kg,102,144.52,14741.04
2021-01-01,Moquegua,Bioseguridad,dt foam,lt,108,66.02,7130.16
2021-01-01,Moquegua,Bioseguridad,prophyl,lt,102,61.81,6304.62
2021-01-01,Moquegua,Bioseguridad,vulkan s,lt,102,38.64,3941.28
2021-01-01,Moquegua,Accesorios,chupones,unidad,96,139.1,13353.599999999999
2021-01-01,Moquegua,Accesorios,comederos,unidad,99,33.39,3305.61
2021-01-01,Moquegua,Accesorios,slats,unidad,116,121.44,14087.039999999999
2021-01-01,Tacna,Nutricion,phyta value,kg,109,88.79,9678.11
2021-01-01,Tacna,Nutricion,ingaprot,kg,126,108.8,13708.8
2021-01-01,Tacna,Nutricion,inmunoprot,kg,127,131.99,16762.73
2021-01-01,Tacna,Nutricion,fitamix,kg,119,50.07,5958.33
2021-01-01,Tacna,Sanidad,norax s plus,kg,95,128.09,12168.550000000001
2021-01-01,Tacna,Sanidad,tiamuvic,kg,112,65.83,7372.96
2021-01-01,Tacna,Sanidad,florfevic,kg,82,114.45,9384.9
2021-01-01,Tacna,Sanidad,clortevic,kg,116,127.73,14816.68
2021-01-01,Tacna,Bioseguridad,dt foam,lt,108,75.51,8155.080000000001
2021-01-01,Tacna,Bioseguridad,prophyl,lt,115,71.79,8255.85
2021-01-01,Tacna,Bioseguridad,vulkan s,lt,83,90.68,7526.4400000000005
2021-01-01,Tacna,Accesorios,chupones,unidad,93,88.56,8236.08
2021-01-01,Tacna,Accesorios,comederos,unidad,89,82.97,7384.33
2021-01-01,Tacna,Accesorios,slats,unidad,102,62.19,6343.38
2021-01-01,Cuzco,Nutricion,phyta value,kg,97,120.12,11651.640000000001
2021-01-01,Cuzco,Nutricion,ingaprot,kg,91,51.65,4700.15
2021-01-01,Cuzco,Nutricion,inmunoprot,kg,102,124.19,12667.38
2021-01-01,Cuzco,Nutricion,fitamix,kg,107,144.61,15473.270000000002
2021-01-01,Cuzco,Sanidad,norax s plus,kg,103,130.4,13431.2
2021-01-01,Cuzco,Sanidad,tiamuvic,kg,105,50.44,5296.2
2021-01-01,Cuzco,Sanidad,florfevic,kg,96,85.75,8232.0
2021-01-01,Cuzco,Sanidad,clortevic,kg,103,63.42,6532.26
2021-01-01,Cuzco,Bioseguridad,dt foam,lt,111,110.61,12277.71
2021-01-01,Cuzco,Bioseguridad,prophyl,lt,94,102.42,9627.48
2021-01-01,Cuzco,Bioseguridad,vulkan s,lt,103,136.78,14088.34
2021-01-01,Cuzco,Accesorios,chupones,unidad,93,50.99,4742.070000000001
2021-01-01,Cuzco,Accesorios,comederos,unidad,98,119.02,11663.96
2021-01-01,Cuzco,Accesorios,slats,unidad,104,59.68,6206.72
2021-01-01,Puno,Nutricion,phyta value,kg,91,73.19,6660.29
2021-01-01,Puno,Nutricion,ingaprot,kg,90,113.23,10190.7
2021-01-01,Puno,Nutricion,inmunoprot,kg,96,39.32,3774.7200000000003
2021-01-01,Puno,Nutricion,fitamix,kg,97,89.3,8662.1
2021-01-01,Puno,Sanidad,norax s plus,kg,85,93.66,7961.099999999999
2021-01-01,Puno,Sanidad,tiamuvic,kg,107,69.59,7446.13
2021-01-01,Puno,Sanidad,florfevic,kg,85,86.89,7385.65
2021-01-01,Puno,Sanidad,clortevic,kg,99,128.23,12694.769999999999
2021-01-01,Puno,Bioseguridad,dt foam,lt,108,100.87,10893.960000000001
2021-01-01,Puno,Bioseguridad,prophyl,lt,83,69.64,5780.12
2021-01-01,Puno,Bioseguridad,vulkan s,lt,87,99.82,8684.34
2021-01-01,Puno,Accesorios,chupones,unidad,96,89.85,8625.599999999999
2021-01-01,Puno,Accesorios,comederos,unidad,118,146.31,17264.58
